2016-03-24-5-38-33PM,1458812313361,1006.077,59.889782,3
2016-03-24-5-38-34PM,1458812314375,1006.0171,60.39181,3
2016-03-24-5-38-35PM,1458812315404,1006.167,59.136734,3
2016-03-24-5-38-36PM,1458812316419,1006.04706,60.140797,3
2016-03-24-5-38-37PM,1458812317428,1006.04706,60.140797,3
2016-03-24-5-38-38PM,1458812318433,1006.10706,59.638763,3
2016-03-24-5-38-39PM,1458812319436,1006.19696,58.885715,3
2016-03-24-5-38-40PM,1458812320454,1006.167,59.136734,3
2016-03-24-5-38-41PM,1458812321461,1006.10706,59.638763,3
2016-03-24-5-38-42PM,1458812322476,1006.077,59.889782,3
2016-03-24-5-38-43PM,1458812323502,1006.167,59.136734,3
2016-03-24-5-38-44PM,1458812324508,1006.0171,60.39181,3
2016-03-24-5-38-45PM,1458812325513,1006.04706,60.140797,3
2016-03-24-5-38-46PM,1458812326537,1006.167,59.136734,3
2016-03-24-5-38-47PM,1458812327537,1006.137,59.38775,3
2016-03-24-5-38-48PM,1458812328541,1006.167,59.136734,3
2016-03-24-5-38-49PM,1458812329542,1006.077,59.889782,3
2016-03-24-5-38-50PM,1458812330559,1006.19696,58.885715,3
2016-03-24-5-38-51PM,1458812331569,1006.2269,58.6347,3
2016-03-24-5-38-52PM,1458812332573,1006.2769,58.21722,3
2016-03-24-5-38-53PM,1458812333600,1006.0171,60.39181,3
2016-03-24-5-38-54PM,1458812334624,1006.167,59.136734,3
2016-03-24-5-38-55PM,1458812335628,1006.137,59.38775,3
2016-03-24-5-38-56PM,1458812336640,1006.137,59.38775,3
2016-03-24-5-38-57PM,1458812337643,1006.167,59.136734,3
2016-03-24-5-38-58PM,1458812338644,1006.137,59.38775,3
2016-03-24-5-38-59PM,1458812339646,1006.10706,59.638763,3
2016-03-24-5-39-00PM,1458812340665,1006.217,58.719254,3
2016-03-24-5-39-01PM,1458812341673,1006.167,59.136734,3
2016-03-24-5-39-02PM,1458812342700,1006.24695,58.46824,3
2016-03-24-5-39-03PM,1458812343713,1006.137,59.38775,3
2016-03-24-5-39-04PM,1458812344724,1006.3369,57.715187,3
2016-03-24-5-39-05PM,1458812345726,1006.19696,58.885715,3
2016-03-24-5-39-06PM,1458812346736,1006.3669,57.464172,3
2016-03-24-5-39-07PM,1458812347744,1006.3369,57.715187,3
2016-03-24-5-39-08PM,1458812348745,1006.4269,56.96214,3
